id_pagamento,id_fatura,data_pagamento,valor_pago,metodo_pagamento
613,6875,2024-02-28,8708.48,PIX
614,5007,2024-05-22,6350.82,Boleto
615,4777,2023-03-31,5064.88,Cartão de Crédito
616,4985,2024-05-20,8718.29,Transferência
617,225,2025-02-06,2655.84,Cartão de Crédito
618,5551,2024-09-13,773.63,Cartão de Crédito
619,1534,2023-11-03,1601.79,PIX
620,6918,2025-01-06,1090.03,Transferência
621,3185,2024-02-25,3351.92,Transferência
622,3647,2023-09-14,147.13,Boleto
623,6127,2024-05-17,5437.94,PIX
624,6348,2024-03-22,1812.63,Cartão de Crédito
625,6544,2025-02-03,5070.06,Transferência
626,2831,2024-10-10,8625.97,PIX
627,4899,2024-03-30,3395.6,Cartão de Crédito
628,6976,2024-11-08,6571.28,Cartão de Crédito
629,955,2023-11-23,9294.26,PIX
630,5271,2024-10-25,5314.64,PIX
631,1906,2025-01-28,1463.28,Transferência
632,136,2023-07-26,7751.42,Boleto
633,1395,2024-01-01,5984.2,Cartão de Crédito
634,743,2024-03-01,4364.3,Boleto
635,6263,2024-12-31,3441.19,Transferência
636,6369,2024-09-25,7882.6,Transferência
637,2645,2023-06-16,2293.11,Boleto
638,1715,2023-11-02,4666.69,Cartão de Crédito
639,4636,2023-03-31,6715.23,Cartão de Crédito
640,402,2024-08-04,4671.8,Cartão de Crédito
641,6145,2023-04-09,4769.53,Cartão de Crédito
642,872,2024-04-17,7285.64,Transferência
643,3819,2024-03-14,1051.13,PIX
644,2567,2024-03-03,5132.65,PIX
645,1715,2024-10-25,3663.92,Transferência
646,2583,2024-02-06,211.29,Transferência
647,477,2024-11-02,5690.46,Transferência
648,4388,2024-12-29,8793.54,Boleto
649,3844,2024-01-27,8104.7,Transferência
650,6850,2024-02-08,8035.11,PIX
651,926,2025-01-12,3602.47,Cartão de Crédito
652,2235,2024-04-03,3143.64,PIX
653,1931,2023-07-02,599.81,Cartão de Crédito
654,1115,2023-04-10,1746.65,Boleto
655,6017,2023-11-15,6455.63,Cartão de Crédito
656,2463,2025-02-22,6424.92,Cartão de Crédito
657,4078,2024-05-30,6162.65,Cartão de Crédito
658,4298,2024-07-01,4268.46,PIX
659,4122,2024-09-12,6191.8,Boleto
660,4969,2024-01-10,7580.47,Boleto
661,3379,2023-08-28,4106.6,Boleto
662,2757,2024-02-02,5040.08,PIX
663,3963,2024-01-16,2262.28,PIX
664,5301,2023-09-04,9831.24,Boleto
665,121,2024-06-01,8223.8,Cartão de Crédito
666,6046,2024-03-02,5780.83,Transferência
667,869,2024-03-07,6950.7,Cartão de Crédito
668,3962,2024-09-23,9899.56,Boleto
669,3456,2024-05-20,2983.77,Transferência
670,3992,2024-02-15,9744.51,Transferência
671,5411,2024-06-28,8177.32,Transferência
672,2979,2023-06-18,1221.45,Cartão de Crédito
673,172,2023-08-30,1114.34,Boleto
674,5826,2024-02-03,8087.28,Transferência
675,3201,2023-09-16,2619.95,PIX
676,6501,2025-02-07,7552.07,PIX
677,6732,2023-11-17,1180.7,Cartão de Crédito
678,4271,2024-08-09,3387.59,Transferência
679,6676,2024-12-17,5608.63,Boleto
680,5346,2024-11-03,4824.62,PIX
681,4759,2024-06-23,9536.27,Boleto
682,577,2023-08-01,2033.64,Cartão de Crédito
683,2,2024-12-03,5587.42,Cartão de Crédito
684,3102,2023-04-24,8254.04,PIX
685,1807,2024-03-14,2876.19,Boleto
686,5684,2023-04-11,7514.72,Boleto
687,4019,2023-08-31,2685.36,Boleto
688,5767,2024-02-20,7856.8,Transferência
689,275,2023-07-26,6720.83,Boleto
690,651,2024-12-05,1703.29,Transferência
691,1137,2024-02-27,1988.66,PIX
692,2468,2023-10-15,9017.25,PIX
693,540,2024-01-23,9211.72,Transferência
694,6297,2024-09-30,4245.83,Boleto
695,5859,2025-02-04,6647.98,Cartão de Crédito
696,2809,2025-01-15,3704.73,Boleto
697,3573,2025-02-11,1691.43,PIX
698,6328,2024-03-18,6544.19,Cartão de Crédito
699,4779,2024-07-09,7081.56,PIX
700,3886,2023-09-19,158.9,Transferência
701,1077,2025-01-01,5201.26,Cartão de Crédito
702,980,2024-04-25,1396.29,Transferência
703,4080,2023-06-09,7224.28,Boleto
704,3063,2024-01-22,8462.61,Boleto
705,6997,2024-08-28,4435.31,Transferência
706,4509,2023-08-11,2462.11,Cartão de Crédito
707,3656,2024-05-01,7057.58,Cartão de Crédito
708,3346,2024-06-22,8673.89,PIX
709,3642,2024-05-26,5181.95,Boleto
710,5941,2023-03-08,4172.65,Boleto
711,5562,2024-05-23,349.57,PIX
712,6690,2023-05-27,3614.55,PIX
713,2654,2024-06-03,1511.32,PIX
714,4510,2023-05-04,269.15,Cartão de Crédito
715,2468,2024-12-18,2344.36,PIX
716,3864,2024-10-21,3487.38,PIX
717,1945,2024-08-30,5655.8,PIX
718,1064,2024-11-23,980.71,PIX
719,584,2024-08-02,4459.88,Cartão de Crédito
720,6717,2024-04-07,5634.31,Transferência
721,6602,2023-11-24,4528.35,Cartão de Crédito
722,5082,2024-03-14,5823.87,PIX
723,3812,2024-01-11,9060.25,Boleto
724,1390,2023-07-31,7650.22,Cartão de Crédito
725,1462,2024-04-04,6647.07,Transferência
726,3276,2024-03-07,3968.46,Boleto
727,1388,2024-10-29,9431.48,PIX
728,2428,2023-11-10,7985.14,Boleto
729,5694,2023-03-22,1160.49,Boleto
730,911,2024-04-14,8330.88,Transferência
731,5355,2023-09-28,947.14,Boleto
732,3338,2024-04-16,7260.18,Cartão de Crédito
733,6346,2024-05-28,111.83,Cartão de Crédito
734,2617,2023-04-24,1491.45,Cartão de Crédito
735,5144,2024-03-24,9406.44,PIX
736,2549,2023-08-09,299.03,Boleto
737,999,2023-10-07,1869.63,Transferência
738,1962,2023-07-19,7226.05,Transferência
739,6168,2024-10-20,6248.38,Cartão de Crédito
740,4382,2023-11-08,3993.08,PIX
741,865,2025-02-21,1151.28,PIX
742,350,2024-09-29,120.15,Transferência
743,1587,2024-01-19,5909.96,Boleto
744,1825,2024-01-10,3188.19,PIX
745,1833,2024-10-22,3871.47,PIX
746,1274,2023-09-10,387.13,PIX
747,3644,2023-09-19,206.42,Cartão de Crédito
748,2716,2024-07-02,6865.62,Transferência
749,3059,2025-01-05,2734.5,PIX
750,2949,2024-04-07,4859.67,Transferência
751,226,2023-07-27,2995.99,Transferência
752,2095,2024-11-05,6169.95,Cartão de Crédito
753,1002,2024-01-24,6570.25,Boleto
754,2827,2025-02-17,3554.09,Transferência
755,287,2023-09-19,6897.67,PIX
756,1067,2023-04-30,6478.09,Boleto
757,4123,2023-02-28,545.78,Transferência
758,64,2024-03-19,4480.3,Cartão de Crédito
759,5134,2023-05-03,1104.76,Boleto
760,5269,2024-03-22,9129.57,Cartão de Crédito
761,350,2023-06-02,9067.58,Boleto
762,3293,2023-12-10,2198.44,Cartão de Crédito
763,2753,2023-06-25,211.64,Boleto
764,4783,2023-05-12,6208.14,Boleto
765,529,2023-07-25,8041.32,Transferência
766,4784,2023-03-18,7352.03,PIX
767,4036,2024-02-16,5410.83,PIX
768,4464,2024-09-21,7763.33,Transferência
769,3597,2024-11-14,5296.29,Transferência
770,4218,2023-04-26,5653.03,PIX
771,1743,2024-06-03,1867.37,Cartão de Crédito
772,2408,2024-08-26,4840.9,PIX
773,5368,2024-01-21,9893.89,Boleto
774,1566,2023-09-16,4272.83,PIX
775,930,2024-12-10,5749.65,Transferência
776,4376,2023-10-01,3192.1,Cartão de Crédito
777,1260,2025-01-26,5331.47,Cartão de Crédito
778,4323,2023-06-10,6183.07,Cartão de Crédito
779,4277,2024-06-15,4109.61,Cartão de Crédito
780,6654,2023-06-14,1639.4,Cartão de Crédito
781,4814,2024-12-31,1215.23,Transferência
782,276,2024-03-28,6666.3,Transferência
783,627,2023-08-05,1241.76,Boleto
784,213,2025-01-19,380.78,Cartão de Crédito
785,5453,2023-10-03,3522.36,Cartão de Crédito
786,5542,2024-08-11,1808.52,Transferência
787,1605,2024-05-29,8523.81,Transferência
788,2286,2025-01-25,7662.55,Boleto
789,6319,2024-01-26,2943.17,Boleto
790,2552,2024-01-30,756.86,Cartão de Crédito
791,3050,2023-08-30,1626.28,Transferência
792,1078,2023-06-27,6836.71,Boleto
793,191,2024-02-22,141.14,Transferência
794,5859,2024-10-24,4757.05,PIX
795,6921,2023-04-11,5899.19,Cartão de Crédito
796,1072,2024-05-16,668.16,Transferência
797,905,2023-07-14,8867.78,Transferência
798,4291,2024-12-16,5414.8,Boleto
799,1587,2024-09-11,4008.08,Boleto
800,3665,2024-06-10,8145.53,PIX
801,4954,2024-02-07,4362.84,PIX
802,5205,2024-10-13,9878.91,PIX
803,3484,2024-09-07,3709.89,Transferência
804,3563,2023-07-05,2451.35,PIX
805,5821,2024-05-24,297.55,Transferência
806,997,2023-04-17,3341.12,PIX
807,4247,2024-03-27,4629.77,Boleto
808,3553,2023-07-04,1569.75,Boleto
809,3929,2023-04-11,2790.51,Boleto
810,3720,2023-08-20,3892.11,Transferência
811,3876,2024-06-03,5791.36,Cartão de Crédito
812,4642,2024-11-30,3627.1,Boleto
813,5293,2023-12-30,9503.13,Transferência
814,6574,2023-03-18,4051.46,Cartão de Crédito
815,834,2024-04-14,1800.03,PIX
816,6819,2023-09-22,7345.49,Boleto
817,1453,2024-02-04,7434.36,Boleto
818,3563,2024-05-24,7586.03,Boleto
819,4211,2024-06-16,4003.35,Transferência
820,3246,2024-01-08,7450.09,Cartão de Crédito
821,4281,2024-07-25,3559.77,PIX
822,1897,2025-01-17,4712.09,Boleto
823,5490,2023-05-06,445.17,PIX
824,3419,2024-01-06,3763.98,Boleto
825,2374,2024-06-23,354.62,Boleto
826,6003,2023-06-15,5360.91,Cartão de Crédito
827,4173,2024-05-05,6016.95,Transferência
828,4968,2024-06-20,9779.6,Cartão de Crédito
829,3929,2025-02-25,2112.4,PIX
830,3037,2023-10-04,3478.0,Cartão de Crédito
831,2135,2023-09-02,911.75,PIX
832,4974,2024-01-12,2358.24,Transferência
833,697,2024-12-12,919.26,Transferência
834,3776,2023-08-06,3038.83,PIX
835,675,2024-02-20,3906.69,Cartão de Crédito
836,4368,2023-09-14,6665.66,PIX
837,4124,2024-06-10,270.39,Transferência
838,4527,2024-04-22,8250.91,Cartão de Crédito
839,6124,2024-02-04,3859.39,PIX
840,1279,2024-03-08,1404.97,Boleto
841,5521,2024-02-21,3398.7,Boleto
842,173,2023-04-06,4240.96,Cartão de Crédito
843,3041,2023-05-23,5670.19,PIX
844,2227,2024-07-28,3481.25,Boleto
845,5830,2024-01-27,1707.25,Boleto
846,5887,2024-03-15,8448.1,Transferência
847,4933,2023-05-18,6558.1,Boleto
848,4478,2024-08-10,7969.51,Transferência
849,5995,2024-06-28,7795.55,Cartão de Crédito
850,1130,2025-02-25,9761.46,Cartão de Crédito
851,3621,2024-07-18,4185.28,Transferência
852,4168,2024-10-28,7210.7,Transferência
853,1344,2024-11-27,4982.91,Boleto
854,5843,2023-08-08,341.29,PIX
855,4436,2023-10-10,9808.29,Cartão de Crédito
856,1362,2025-02-09,4344.7,PIX
857,5771,2024-09-16,5433.17,PIX
858,1231,2023-06-23,3472.07,PIX
859,5649,2024-09-01,2067.2,Transferência
860,1096,2024-07-18,9796.15,Cartão de Crédito
861,5829,2025-01-27,2076.12,PIX
862,1838,2024-04-10,5255.53,Boleto
863,5708,2024-05-09,9481.52,Boleto
864,1006,2024-04-21,7162.48,Boleto
865,3066,2023-08-08,5649.97,Boleto
866,911,2023-05-28,6119.71,PIX
867,1939,2024-01-15,604.58,PIX
868,6152,2024-07-25,682.07,Transferência
869,6870,2024-03-09,9400.42,Boleto
870,1378,2023-05-14,5399.72,Transferência
871,3932,2023-06-23,8225.8,Cartão de Crédito
872,6357,2024-06-03,4992.49,Boleto
873,6411,2024-04-06,4329.82,Transferência
874,4375,2024-08-25,6345.09,Boleto
875,3728,2023-06-03,9873.9,PIX
876,4364,2023-11-02,7541.07,PIX
877,6887,2024-03-09,3146.74,Boleto
878,1818,2024-06-10,7270.32,Transferência
879,5638,2024-01-23,4166.37,Cartão de Crédito
880,3363,2023-05-04,7190.78,PIX
881,5516,2023-07-01,6174.03,PIX
882,750,2024-10-26,7391.68,Transferência
883,6394,2024-11-14,4168.25,PIX
884,3399,2023-08-16,5423.87,Cartão de Crédito
885,4729,2023-11-02,2556.04,Boleto
886,3834,2023-03-18,8273.86,Cartão de Crédito
887,648,2023-12-25,5633.83,Transferência
888,3860,2024-10-27,3881.33,Boleto
889,6754,2023-07-02,5924.92,Boleto
890,1901,2024-11-10,4838.26,Boleto
891,4000,2023-05-25,5127.39,Transferência
892,4591,2024-11-13,2762.64,Transferência
893,5082,2024-01-17,4724.48,PIX
894,1716,2024-12-04,3928.57,PIX
895,3352,2024-02-05,8791.1,PIX
896,4500,2024-11-24,6286.02,PIX
897,3131,2024-09-13,8766.04,Transferência
898,6880,2024-11-21,156.1,Boleto
899,4511,2024-06-01,6428.01,Boleto
900,3035,2024-08-03,6155.47,PIX
901,4539,2024-05-16,1625.24,Cartão de Crédito
902,1591,2024-06-11,2448.09,Transferência
903,3741,2024-08-30,2283.5,Boleto
904,203,2024-11-29,5568.38,PIX
905,5824,2023-03-29,5323.11,PIX
906,3433,2023-04-21,7453.17,Transferência
907,2952,2024-09-05,4395.81,Boleto
908,873,2024-11-26,909.22,Transferência
909,648,2024-06-10,9468.73,Boleto
910,4488,2023-10-29,6660.94,Cartão de Crédito
911,443,2024-02-15,8289.44,PIX
912,5287,2024-05-27,4773.21,Cartão de Crédito
913,5084,2024-12-11,1923.27,Transferência
914,6562,2024-05-13,9578.98,Cartão de Crédito
915,1335,2025-02-07,5716.3,Transferência
916,3257,2024-04-12,835.86,Cartão de Crédito
917,409,2023-09-11,6807.33,Cartão de Crédito
918,4828,2023-06-17,7187.28,Cartão de Crédito
919,3228,2024-03-10,9043.43,Cartão de Crédito
920,4988,2024-05-07,5899.49,Cartão de Crédito
921,5848,2023-05-11,7575.16,PIX
922,329,2024-06-20,4259.66,PIX
923,3087,2023-11-24,9021.74,Cartão de Crédito
924,4452,2023-03-20,6351.84,Transferência
925,2272,2023-12-09,4944.64,Transferência
926,5163,2024-01-27,8017.09,PIX
927,1044,2023-09-01,1941.16,Transferência
928,2237,2023-10-06,2899.93,Boleto
929,3976,2024-04-10,1910.45,Transferência
930,5423,2024-12-15,7712.03,Transferência
931,4264,2024-08-15,5109.78,PIX
932,3002,2024-11-16,7774.39,PIX
933,4921,2024-05-15,5253.16,PIX
934,760,2023-09-14,5466.11,Boleto
935,639,2023-11-04,5208.75,Cartão de Crédito
936,1892,2024-05-05,3763.42,Cartão de Crédito
937,2787,2024-07-11,2083.88,Cartão de Crédito
938,1591,2023-11-22,4920.65,Boleto
939,5236,2024-02-03,7222.82,PIX
940,279,2023-08-27,2552.47,Boleto
941,2882,2023-10-03,7898.97,Cartão de Crédito
942,2812,2024-08-23,2919.84,PIX
943,985,2025-01-06,5894.04,Boleto
944,3099,2024-10-14,1964.99,Transferência
945,725,2023-06-23,5505.65,Transferência
946,1882,2024-04-27,7319.41,Boleto
947,1851,2023-06-09,2472.93,Cartão de Crédito
948,3553,2024-07-31,2275.18,Transferência
949,3044,2025-01-09,4190.27,Cartão de Crédito
950,1672,2023-09-04,8656.36,Transferência
951,2430,2023-11-14,2889.68,Cartão de Crédito
952,6860,2024-07-11,6422.45,Transferência
953,3880,2023-10-26,4533.71,Cartão de Crédito
954,2152,2023-11-30,3263.54,Boleto
955,14,2024-10-21,3884.33,Cartão de Crédito
956,326,2025-01-11,4707.31,Cartão de Crédito
957,1856,2023-10-26,3145.18,Boleto
958,560,2024-04-11,3986.91,Boleto
959,3170,2024-02-10,3577.53,Cartão de Crédito
960,6508,2023-08-11,4083.2,Boleto
961,5623,2023-11-11,5689.41,Boleto
962,5911,2023-07-07,8302.32,Cartão de Crédito
963,238,2023-03-27,250.11,PIX
964,4394,2024-11-11,8796.99,Boleto
965,1355,2023-10-21,761.27,Transferência
966,861,2024-01-27,9168.44,Cartão de Crédito
967,1667,2024-06-23,682.86,Boleto
968,2871,2023-09-13,411.49,Boleto
969,4841,2024-01-26,3858.14,Cartão de Crédito
970,6554,2023-04-18,592.41,PIX
971,288,2023-05-30,8196.35,Cartão de Crédito
972,2614,2024-02-16,8149.44,Transferência
973,6053,2024-02-01,5880.26,Cartão de Crédito
974,1912,2023-10-09,8215.07,PIX
975,5689,2023-08-22,7828.99,Cartão de Crédito
976,246,2024-09-19,1249.32,Boleto
977,1472,2023-11-02,4420.47,Cartão de Crédito
978,5679,2024-12-06,8485.26,Transferência
979,4324,2023-11-01,1964.85,PIX
980,2195,2024-01-03,7641.72,Transferência
981,37,2024-03-08,4714.05,Transferência
982,872,2023-06-14,2170.1,Boleto
983,4707,2024-12-19,2769.82,PIX
984,1171,2023-12-26,5427.21,Transferência
985,5567,2023-08-27,587.58,Cartão de Crédito
986,5020,2023-05-03,3050.14,Cartão de Crédito
987,2402,2023-06-09,1923.63,Transferência
988,3181,2025-02-24,5663.0,Boleto
989,6215,2023-05-16,9636.38,Transferência
990,4892,2024-09-21,5332.34,Boleto
991,3769,2024-09-08,5758.63,Boleto
992,3787,2024-09-16,9475.49,Cartão de Crédito
993,5234,2023-12-26,9464.4,PIX
994,2979,2025-02-05,6724.14,Transferência
995,4648,2024-01-13,4410.87,PIX
996,3213,2023-09-19,7398.33,Transferência
997,2917,2024-05-18,7869.22,Transferência
998,3462,2024-11-23,114.06,Boleto
999,558,2024-08-17,9136.28,Boleto
1000,416,2023-10-05,6275.16,Boleto
1001,5963,2023-04-08,5231.17,Cartão de Crédito
1002,1561,2024-12-16,6180.79,PIX
1003,3766,2023-10-17,5995.41,Cartão de Crédito
1004,5513,2023-06-27,6502.06,Transferência
1005,3503,2024-11-29,1435.82,Transferência
1006,672,2023-05-12,3190.03,Transferência
1007,5364,2025-02-08,3696.95,Cartão de Crédito
1008,2164,2025-01-14,2580.43,Boleto
1009,1629,2024-07-09,5030.69,Boleto
1010,1393,2024-12-02,1688.41,Transferência
1011,4930,2023-09-06,2882.74,Cartão de Crédito
1012,4102,2024-03-20,8087.01,Cartão de Crédito
1013,5773,2024-05-06,7701.58,Transferência
1014,707,2023-10-04,8433.23,Boleto
1015,826,2024-02-13,874.14,Boleto
1016,6262,2023-12-28,1446.61,Boleto
1017,392,2023-08-27,4292.75,Transferência
1018,6341,2023-11-26,2998.54,Cartão de Crédito
1019,6157,2023-04-17,1437.93,Cartão de Crédito
1020,3693,2023-10-16,1438.33,Transferência
1021,6188,2025-01-16,4929.56,Cartão de Crédito
1022,2425,2024-07-22,3169.07,Cartão de Crédito
1023,1835,2024-03-19,4366.71,Cartão de Crédito
1024,433,2024-11-01,368.49,Boleto
1025,1124,2024-09-23,8872.55,Boleto
1026,127,2023-05-06,1337.76,PIX
1027,6371,2024-05-07,8459.4,Boleto
1028,3086,2023-03-02,9112.21,Boleto
1029,3960,2023-03-17,3342.79,Boleto
1030,2672,2023-12-09,4769.82,PIX
1031,5984,2024-09-08,7132.05,Transferência
1032,5826,2023-05-02,2283.42,Cartão de Crédito
1033,3293,2023-09-20,2386.5,Transferência
1034,279,2024-07-19,4381.59,Cartão de Crédito
1035,1879,2024-03-16,1384.91,Cartão de Crédito
1036,4588,2024-12-04,5971.04,Transferência
1037,61,2023-11-02,5646.16,Transferência
1038,2435,2023-12-06,9972.95,PIX
1039,1199,2023-07-01,9825.0,Transferência
1040,6875,2023-05-31,4161.9,Transferência
1041,703,2024-02-10,3976.08,Transferência
1042,6955,2024-10-28,134.18,Cartão de Crédito
1043,5624,2024-02-07,5458.13,Boleto
1044,1659,2024-10-15,2151.22,PIX
1045,2839,2025-02-19,7698.21,PIX
1046,2042,2024-07-07,3255.51,Boleto
1047,1662,2023-12-03,8114.41,Boleto
1048,2227,2024-01-23,4629.48,PIX
1049,2348,2024-02-02,5844.07,Cartão de Crédito
1050,507,2024-08-05,4168.43,Cartão de Crédito
1051,2841,2023-11-19,8102.03,Transferência
1052,4110,2024-05-31,763.98,Transferência
1053,3487,2025-01-03,7469.54,PIX
1054,6284,2024-06-12,7874.95,Cartão de Crédito
1055,1641,2024-02-14,2292.65,Boleto
1056,1128,2024-09-16,4953.77,Transferência
1057,161,2024-02-29,4097.89,Cartão de Crédito
1058,6992,2023-07-30,4365.92,Cartão de Crédito
1059,72,2023-06-16,3917.04,Cartão de Crédito
1060,5865,2024-08-31,5871.79,Cartão de Crédito
1061,4836,2023-10-05,4057.31,Boleto
1062,6580,2024-08-17,3016.46,PIX
1063,2430,2023-10-03,887.61,Transferência
1064,5317,2023-07-27,6402.47,Cartão de Crédito
1065,1249,2023-10-19,5751.98,PIX
1066,2799,2023-03-15,5538.25,PIX
1067,2919,2024-05-21,8961.27,Boleto
1068,2950,2024-05-26,6690.84,Boleto
1069,4863,2024-07-20,2365.34,Cartão de Crédito
1070,1338,2024-04-05,557.53,Transferência
1071,5581,2024-10-01,514.44,PIX
1072,3263,2023-03-05,3879.3,Boleto
1073,43,2023-07-19,96.4,Boleto
1074,4683,2024-11-19,833.97,Boleto
1075,3126,2023-11-06,716.62,PIX
1076,3259,2023-09-02,3691.54,Cartão de Crédito
1077,5246,2024-10-24,4495.45,Cartão de Crédito
1078,925,2023-12-10,3058.64,Transferência
1079,4903,2024-06-01,2122.04,Transferência
1080,2732,2024-04-30,2775.94,PIX
1081,2866,2023-04-29,4286.71,Boleto
1082,5453,2024-11-12,6588.91,Transferência
1083,5145,2024-12-31,210.25,PIX
1084,677,2025-01-13,8427.13,PIX
1085,2012,2024-07-18,1179.56,PIX
1086,125,2023-10-27,4571.65,Cartão de Crédito
1087,3653,2023-11-22,2940.46,Cartão de Crédito
1088,5462,2023-11-28,5615.51,Transferência
1089,1616,2023-12-17,1895.45,PIX
1090,975,2024-12-20,880.82,Boleto
1091,3479,2024-12-07,5999.63,Boleto
1092,1837,2023-07-13,6068.7,Boleto
1093,4579,2025-01-07,6845.19,Transferência
1094,2925,2025-01-17,4256.56,Transferência
1095,1302,2023-12-27,8958.19,PIX
1096,4523,2024-05-11,5242.25,PIX
1097,5043,2023-07-20,5374.14,Boleto
1098,435,2024-11-18,6349.57,Transferência
1099,2203,2023-11-22,9072.03,Cartão de Crédito
1100,1036,2025-01-28,7767.22,Transferência
1101,6855,2024-07-24,7500.61,Transferência
1102,1702,2023-08-30,6314.88,Transferência
1103,3713,2023-06-07,9387.66,PIX
1104,5617,2024-12-05,1876.35,Transferência
1105,1742,2024-11-05,8286.54,Cartão de Crédito
1106,2885,2023-04-08,9320.0,Boleto
1107,3024,2024-01-27,3582.7,PIX
1108,1326,2024-05-08,5562.71,Cartão de Crédito
1109,3124,2023-08-24,4268.49,PIX
1110,3010,2024-06-24,5682.44,Cartão de Crédito
1111,2931,2025-01-22,8009.87,PIX
1112,4030,2023-03-11,7692.19,PIX
1113,4703,2024-01-15,3310.16,Boleto
1114,6499,2024-08-15,8117.18,Boleto
1115,4146,2023-06-13,9599.87,Boleto
1116,149,2023-08-18,9112.28,PIX
1117,2572,2023-03-12,539.17,PIX
1118,648,2024-06-01,1378.89,Transferência
1119,2629,2023-09-03,1149.62,Cartão de Crédito
1120,3876,2024-03-14,4238.62,PIX
1121,2691,2023-03-11,7789.36,Boleto
1122,585,2024-07-20,4878.54,Boleto
1123,6037,2023-12-28,9590.43,Boleto
1124,3578,2023-10-02,4840.24,Boleto
1125,1330,2023-04-23,1686.49,PIX
1126,1451,2023-12-05,3549.64,PIX
1127,3753,2024-08-14,3003.69,Boleto
1128,5494,2024-07-06,399.39,Boleto
1129,95,2023-05-01,4165.67,Cartão de Crédito
1130,1001,2024-11-26,4140.06,Transferência
1131,4273,2024-10-02,9293.73,PIX
1132,3624,2023-03-18,696.87,PIX
1133,1978,2023-11-05,6566.44,Boleto
1134,5421,2023-11-01,438.74,Cartão de Crédito
1135,383,2024-01-10,952.66,Transferência
1136,6695,2024-07-28,9263.76,PIX
1137,5359,2024-07-10,619.19,PIX
1138,274,2024-03-14,3125.35,PIX
1139,5833,2023-08-05,6125.78,Cartão de Crédito
1140,6073,2023-06-20,3963.59,Cartão de Crédito
1141,5055,2024-03-27,5246.29,Transferência
1142,627,2023-10-22,3690.07,Boleto
1143,3980,2024-04-29,4253.97,PIX
1144,3218,2024-05-07,8195.37,Cartão de Crédito
1145,6746,2023-08-26,3694.66,Transferência
