id_receita,id_cliente,descricao,valor,data_recebimento
480,4834,Soon wait food market administration.,23083.26,2024-04-18
481,760,Prove look would particularly marriage to.,14670.99,2023-12-02
482,3856,Former anything building nation control reflect.,25678.23,2025-01-09
483,2459,Heavy long prevent argue.,1554.95,2024-11-16
484,4545,Offer appear cost character.,22833.75,2024-01-29
485,3806,Full number real.,27205.84,2023-12-23
486,2360,Speech country half own affect necessary.,27687.42,2024-06-12
487,4353,Training quality task leader.,13617.53,2024-10-27
488,3672,Area he knowledge writer couple also.,21581.89,2024-02-25
489,1389,Tv experience set discuss majority national us.,1997.25,2024-04-08
490,2579,Senior source hard inside behavior laugh true people.,4962.08,2023-10-07
491,1932,Whether represent market hotel.,20526.54,2023-07-11
492,380,Plant our knowledge property through.,6906.12,2024-03-24
493,1744,Born turn recognize floor heavy to carry.,4868.94,2023-05-06
494,4918,Career out see threat brother daughter thus.,7356.04,2024-05-01
495,3049,Also I country themselves.,22009.45,2024-12-14
496,1713,Blood certainly employee beautiful.,16235.35,2023-12-28
497,1533,Particularly southern we how question arm society watch.,21600.08,2023-10-14
498,216,Likely economic land those tree meet camera.,24066.77,2023-03-07
499,2973,Level enjoy source develop.,24655.65,2023-05-10
500,3115,Manage probably raise guy some.,8464.91,2023-04-10
501,4977,Act relate chair.,11060.33,2023-08-19
502,1548,Building resource foreign sing remember.,5685.96,2023-11-28
503,4353,Though be much account or talk statement.,19453.81,2023-03-23
504,3849,Bank reflect lay phone certainly realize article.,29259.48,2024-10-19
505,2972,Camera item appear parent moment civil yard.,17928.26,2023-03-23
506,1388,Site there special.,27455.82,2024-04-27
507,2314,Son police describe war theory base heavy.,1914.2,2023-10-14
508,3042,Each stay including commercial personal strategy.,14070.02,2023-09-29
509,4894,Minute education pay buy else push behavior.,9352.16,2023-05-08
510,542,Which out name future deep hit whether.,1570.88,2023-06-30
511,4782,Several deal order benefit.,7439.79,2024-10-05
512,864,Election hit discover nation.,12374.7,2023-08-16
513,3290,Trade certain drug.,28196.68,2024-11-03
514,3837,Difference wish act carry work skin long option.,11191.38,2023-11-01
515,1138,Growth without agency offer.,3178.28,2024-07-17
516,3661,Film general dark response sort.,3448.02,2023-12-15
517,987,White statement student term choose food.,12059.96,2023-11-05
518,2924,Table some land whatever probably throughout court.,13067.58,2023-11-25
519,711,Everything begin say.,7627.21,2023-05-20
520,3313,Significant know green wind activity.,9577.38,2024-05-02
521,3366,Thus reality nation camera become.,16148.15,2023-06-20
522,3600,Fast tough among name.,6910.0,2024-11-21
523,1392,Stage system sister phone civil most positive.,26434.1,2024-08-19
524,223,Alone knowledge city break local although.,7882.05,2023-05-20
525,219,Foot list dream think.,1332.83,2023-11-18
526,1579,Record face community development data structure event nor.,20616.44,2023-04-20
527,1483,Table nation hard doctor close.,4171.25,2023-03-18
528,2379,Bill everybody since several type among.,6450.03,2024-10-03
529,519,Police coach few without newspaper single stage.,28498.65,2024-10-28
530,266,Dream week top system whatever response radio start.,11366.69,2025-01-22
531,1846,Drug structure rise their they behavior.,13636.9,2024-07-16
532,2657,Product beat entire political sense leg.,29322.23,2024-05-06
533,156,Conference large camera most.,23707.46,2023-02-26
534,26,Eye chair tend loss force firm.,24759.51,2024-01-14
535,436,By return never commercial material.,18513.34,2023-12-12
536,316,Even compare seem.,20804.98,2025-01-17
537,3878,Research computer coach national effort.,19043.66,2025-01-06
538,554,Win now present big.,20661.15,2024-06-21
539,1965,Identify back hope big attorney police wish.,27893.66,2023-05-07
540,4149,Ready effect scene consumer.,11042.76,2024-08-12
541,2188,Say name bar camera majority can list.,17877.75,2023-11-02
542,3752,Sing activity understand American everything.,2179.59,2023-09-18
543,897,Become group also family.,18661.34,2023-10-18
544,2270,Become with dog quite.,24659.31,2025-02-23
545,3415,Necessary turn five particularly research allow.,3817.4,2023-05-08
546,132,Take should thank media.,17561.39,2024-07-31
547,2017,Half matter possible beautiful serve member.,11144.71,2023-09-20
548,2826,Despite machine he me seek exactly.,12156.1,2023-04-27
549,1028,Ten break no nice.,10034.75,2024-02-17
550,3458,Country morning worker middle treat likely.,18295.24,2024-12-20
551,223,Blood from want feeling write here involve.,15888.46,2024-06-18
552,4441,Cover listen white series explain.,11007.1,2023-10-31
553,4439,Education when police TV.,17687.68,2023-04-12
554,1374,Hair remember success southern child.,19386.21,2024-02-02
555,3756,Party range development skin same ability particular.,28661.48,2024-04-05
556,1060,Up participant television Republican.,4575.78,2024-02-21
557,1923,Not send guy magazine change still.,21546.84,2023-12-07
558,4234,Service candidate approach public mind beautiful tonight.,7578.07,2024-04-27
559,3885,Prepare left day under direction.,27891.15,2023-04-10
560,4649,Sing hotel base administration life best.,19850.24,2024-08-06
561,1635,Anyone claim machine accept speech edge technology.,22888.51,2024-08-05
562,4339,End beyond include bring cell.,17006.64,2025-01-30
563,1295,Part avoid check American college fill.,11183.08,2025-01-21
564,621,We above go program note discover.,8058.52,2025-01-24
565,3092,Ago address kind Republican onto commercial exactly.,19050.88,2024-07-24
566,2301,Able account number everything.,14725.02,2023-11-02
567,808,Agreement occur science evidence government dinner.,14765.96,2023-07-06
568,195,Knowledge drug senior audience soldier many.,2209.94,2024-04-14
569,1649,Food technology hand now risk thank.,5258.59,2023-09-30
570,2210,Describe oil know several.,20984.56,2024-01-21
571,3306,Avoid someone wind tell material.,25484.96,2023-07-28
572,559,Resource rest series.,16216.03,2023-08-26
573,631,Reduce along size year.,26724.18,2024-08-18
574,4410,Resource foot service time.,21231.88,2024-03-22
575,3566,Region address feel present cover majority.,3656.05,2023-06-12
576,927,Cut thing sign north.,18259.5,2024-11-09
577,2315,Act cost finish party.,9896.18,2023-11-23
578,4368,Marriage order live pattern certainly address anything.,27944.92,2023-09-29
579,765,Bed hot hot toward quite.,5989.72,2024-12-13
580,52,Attention health another bag ten production.,14571.12,2023-11-29
581,4695,Wind position instead thank themselves candidate.,20884.47,2023-12-15
582,3101,Continue hotel middle.,19899.51,2024-06-18
583,873,Light figure face simply no.,1194.47,2024-03-15
584,1873,Each much order first identify happy.,3179.04,2023-06-28
585,3208,There serious evening.,6319.43,2023-04-18
586,1678,Drop mouth ahead fish somebody writer adult control.,27892.79,2024-09-01
587,3979,Space then every call pay.,22929.43,2024-09-10
588,601,Few high side traditional.,29024.86,2024-01-27
589,4384,Visit almost quickly require this cover test.,15900.18,2023-09-20
590,3559,Republican pretty they thank surface speech.,25373.53,2024-01-14
591,4582,Expert fall red rest.,14116.16,2024-11-09
592,4850,Body any right.,18855.45,2023-05-21
593,110,Answer nature city still tree think.,22440.71,2024-10-23
594,758,Middle our trip bag produce strong situation.,3489.18,2023-09-26
595,2134,Walk eat house knowledge pretty base.,3898.47,2024-08-18
596,2450,Now language themselves least per rock participant newspaper.,28917.24,2024-10-04
597,841,Billion form dark activity building half.,27205.07,2024-08-01
598,3292,Reflect ground rise.,26160.07,2024-02-18
599,3319,Board turn film reality third drive.,22901.15,2024-05-23
600,1506,Source catch rest.,15307.38,2023-12-05
601,4533,Western less over during either.,7614.99,2023-04-12
602,3072,Itself pick will heart attention door college.,26589.74,2024-03-28
603,4554,Week nature reflect step southern operation.,3045.85,2024-01-18
604,3294,Specific look per read consumer respond.,6622.52,2024-01-20
605,713,Know might perform young machine.,5557.34,2023-04-28
606,3584,Before view include evening identify teacher.,5887.3,2023-08-03
607,4333,Then road few world act which government.,11660.53,2024-10-10
608,2254,Wait more hair card ready executive.,12335.86,2023-03-15
609,1019,Herself room low leader.,26443.01,2023-05-23
610,3560,Cut chance themselves without remain education fund.,17375.83,2024-02-28
611,327,Early area base rock through.,13711.0,2024-11-09
612,2637,Charge economy say may.,2736.62,2023-11-25
613,1983,Medical explain technology else.,6919.98,2024-03-13
614,4900,Truth and section agent politics.,27256.53,2024-07-03
615,4427,Hear build assume short everyone four.,20199.28,2024-11-15
616,1223,Finish soon best dinner final son production.,9617.96,2024-11-16
617,4100,Care bar group she final ago.,4423.12,2024-08-13
618,2456,Reality able camera task government.,8138.91,2023-08-19
619,1110,None public right kid pay culture factor do.,6501.0,2023-07-24
620,3467,Focus sport benefit material.,26450.59,2023-04-14
621,3437,Science finish operation drive.,8790.47,2023-04-28
622,661,Discussion foreign receive prepare on town.,25306.82,2024-05-29
623,1917,Image fill exist show reflect.,17925.51,2023-04-18
624,4077,Book make guess guy pass my.,9854.91,2024-12-03
625,1082,Owner war father institution computer Mr in.,29812.14,2023-05-05
626,2035,Car available administration matter dog run increase.,15360.6,2024-03-31
627,1673,Treatment scene seem.,13241.57,2024-09-08
628,1311,Camera phone south support great policy he anyone.,13474.29,2024-11-22
629,2723,Product type impact leg federal choose.,13451.97,2024-03-16
630,4029,Anyone down this air a good.,24518.39,2023-11-19
631,2726,Air house son serve.,12738.07,2023-07-10
632,4801,Admit teach true fish need.,19628.75,2024-10-29
633,3086,Reason bank easy memory.,13801.9,2024-01-20
634,2789,Senior price despite stuff leave white.,1014.6,2023-09-17
635,2551,Appear common win.,12225.34,2023-04-23
636,1120,Reduce big help government accept coach.,10737.29,2023-10-14
637,1780,How impact wish.,2686.3,2023-03-18
638,969,Look meet almost treat walk stand never.,15140.39,2024-07-09
639,4423,Past order worry role fact.,21448.31,2024-07-07
640,2101,Message back open choice.,3477.23,2023-12-21
641,300,Right because situation new movement tough daughter interview.,10427.97,2023-09-03
642,1477,Consumer seat cause choice consider.,24378.68,2024-09-22
643,3314,Wait newspaper why can subject force whose.,25836.12,2023-07-25
644,1165,Let he all discuss star.,8561.15,2025-02-17
645,2760,Drug family employee garden beat Mr.,27219.95,2024-10-05
646,3911,Fine century actually detail service end other us.,14598.57,2024-07-31
647,3084,Inside eye traditional indeed information.,21859.72,2025-01-02
648,56,New within meet like manage firm staff.,1450.13,2024-12-15
649,2930,Spring growth southern city go.,14614.36,2024-03-11
650,3539,Grow provide language task.,7513.59,2025-02-05
651,2763,Again data wear foreign them.,12548.9,2025-01-28
652,4025,On again thus sign investment.,26517.17,2024-04-28
653,4119,Then dark interview voice actually.,14750.06,2023-09-05
654,2801,Politics sea task action skin animal adult.,24456.19,2023-05-10
655,2734,Direction those get whole structure whatever.,20944.76,2023-08-30
656,922,Show particular animal evening citizen.,2050.87,2024-04-23
657,779,Drive everything lose force foreign service.,5803.59,2023-07-24
658,2971,Force end travel almost.,16458.11,2024-04-08
659,861,Knowledge increase bar shake cup explain.,23528.47,2024-05-14
660,1911,Push federal public hold.,7533.39,2023-11-18
661,2964,Good step wall enter explain have model become.,11419.76,2023-12-27
662,4870,Out thus question teach front they tree.,5071.7,2023-07-21
663,840,Policy fish information science.,9617.83,2023-08-05
664,3975,Meet around environmental assume soon.,10804.99,2023-10-19
665,950,Camera positive may practice traditional never exactly.,4680.46,2024-10-04
666,626,Size best enjoy east direction.,27952.32,2024-07-16
667,2478,Break myself sometimes always factor tax.,7063.26,2023-09-25
668,1778,Score exactly law red.,18620.85,2023-12-28
669,4192,Politics get around read sometimes mother write.,21965.79,2024-06-27
670,964,Benefit police section left.,7773.91,2024-07-02
671,1238,Mission know into important against.,4861.33,2024-07-31
672,721,Environment area could really we practice.,17053.13,2023-05-21
673,1938,House write seem low economy ahead.,16393.82,2025-02-02
674,1465,Mind item Congress fly father spend pretty discussion.,18824.85,2025-02-19
675,2948,South assume maintain life way watch professional.,16984.89,2024-10-11
676,355,Year lawyer can interest suddenly either choice recent.,6600.94,2024-03-12
677,3943,Risk north at can effort prove.,12635.72,2023-06-08
678,1088,Step environmental contain try push bank perhaps goal.,15783.93,2023-03-02
679,836,Serious base close lead number laugh.,21333.06,2023-08-08
680,2488,See morning again.,20666.69,2024-04-25
681,998,Wall must crime couple single situation price.,4980.61,2023-11-07
682,4588,Easy imagine some small.,25280.12,2024-03-15
