id_despesa,categoria,descricao,valor,data_despesa
450,Salários,Almost believe meet yes central hour research.,42994.3,2023-07-05
451,Operacional,Recognize challenge international conference.,14941.46,2023-02-27
452,Infraestrutura,Despite provide conference sell often another.,25821.29,2024-03-19
453,TI,Similar window exactly their kid receive address star.,10600.27,2024-10-21
454,Marketing,Common conference effect table style writer teacher move.,36856.0,2024-12-17
455,TI,Machine next child chance wide game prove.,3758.96,2023-09-28
456,Salários,Four south tend receive discuss better summer.,17525.92,2024-01-06
457,Salários,Republican suddenly western trial industry least.,16669.03,2024-09-21
458,Marketing,American size car hold eat and another.,20786.75,2024-06-26
459,TI,Occur cause political focus argue where.,12889.64,2024-07-19
460,Operacional,Economic specific find.,28897.97,2024-03-15
461,Marketing,Discuss example science stage decade parent.,33568.63,2023-08-31
462,Marketing,Prepare hot good pull where clearly.,8396.59,2023-05-15
463,TI,On issue than own hospital report nothing other.,45914.51,2024-05-07
464,Marketing,Someone direction machine rule hold.,28559.99,2024-06-11
465,Operacional,Attorney until drug thank outside ahead move.,29124.98,2024-05-10
466,Salários,Lot issue chair gun be where.,45177.78,2023-03-07
467,Marketing,Thank movie reason better other early never support.,21079.85,2024-07-12
468,Salários,Light including many bad eight attorney himself.,33393.0,2023-12-15
469,Salários,Expect person program near they idea.,37643.03,2024-09-11
470,TI,Picture doctor method site suggest.,18894.63,2023-05-18
471,Marketing,Prepare administration official common position.,45673.65,2024-10-09
472,Marketing,Certain decide energy apply worker.,19927.73,2023-07-10
473,TI,Ever every guess join morning.,46300.04,2024-01-25
474,Infraestrutura,Not develop top style form anyone same.,33083.3,2023-11-12
475,Infraestrutura,Thus might ask western same.,7054.32,2024-10-20
476,Salários,Society employee various join next series.,19651.62,2025-01-04
477,Operacional,Front bad cause old arm consumer.,10278.18,2023-07-01
478,TI,Kid field radio same goal than all.,27455.19,2024-02-10
479,TI,Market film physical various.,6153.35,2025-02-07
480,TI,Commercial cold on goal fine toward account.,17940.91,2025-02-06
481,Salários,Hand issue before free side at practice.,26075.06,2023-03-22
482,Marketing,Election beyond letter toward yard.,16828.8,2023-09-04
483,Infraestrutura,Recently yourself who.,44913.57,2024-10-03
484,TI,Drug dream return want grow positive allow.,6151.16,2024-08-28
485,Salários,Down let majority finish lead world bit.,2741.06,2024-09-22
486,Marketing,Subject side few they water accept his.,48900.54,2024-08-04
487,Marketing,College can offer near.,3633.18,2024-01-10
488,Salários,Share bank husband election.,49060.73,2024-09-23
489,Infraestrutura,Beyond partner good growth add.,47431.68,2023-06-27
490,Marketing,Prepare yourself beautiful station will board everyone.,12960.89,2023-05-21
491,TI,Factor evening society either.,10679.26,2023-02-27
492,Infraestrutura,Republican scene seek above government production.,16810.65,2023-03-31
493,TI,Mrs available there.,22587.43,2024-09-10
494,Operacional,Position sense care law people or.,19385.9,2023-09-20
495,TI,Threat finally plan short.,29056.32,2024-04-15
496,TI,Whether task guess fight.,29874.13,2025-02-11
497,Operacional,Put late quality beautiful source matter.,35277.56,2024-12-15
498,Salários,During if candidate family sing lot song.,37980.82,2023-11-01
499,Operacional,Bar wall factor scientist.,18350.63,2024-11-09
500,Salários,Show return black author.,20513.32,2024-02-02
501,Marketing,Would attack form always there end national truth.,38512.2,2023-09-24
502,TI,Nor worker room could fill child choice dinner.,44435.25,2024-12-25
503,Infraestrutura,Language statement sea six notice accept involve.,33327.05,2024-11-30
504,TI,Television good end less red mention over.,9305.13,2024-09-15
505,Salários,Else lawyer information next rest century.,7576.2,2024-11-25
506,Infraestrutura,Mrs manage go pay.,25689.39,2023-03-23
507,Operacional,Approach key realize box would.,13935.33,2024-12-11
508,TI,Race involve player or impact camera ever.,22789.2,2024-12-10
509,Salários,Bring sort road audience group image win party.,32005.57,2024-03-17
510,TI,All leg prove watch great.,25662.76,2024-09-08
511,Marketing,Player push film movement.,13043.74,2024-05-19
512,Marketing,Television paper answer open situation.,6365.63,2024-09-12
513,Operacional,Never quite five citizen let science war benefit.,1645.67,2024-10-24
514,TI,Energy whether pattern meeting indicate popular.,28071.59,2024-06-27
515,Operacional,City bring benefit behavior treatment church something into.,3155.48,2024-12-01
516,Operacional,Would manager itself usually.,44053.24,2024-07-24
517,TI,Full reflect pressure site guess herself approach protect.,16426.68,2024-11-17
518,Marketing,Material card thought region.,4769.96,2025-02-08
519,TI,Pay without character.,25137.57,2023-05-26
520,Infraestrutura,Son dinner age story single continue what huge.,1567.96,2023-05-08
521,TI,Officer sound prepare quickly price color.,16148.71,2024-09-24
522,Operacional,Beyond career tell yard.,42777.95,2025-02-20
523,Marketing,Best new success alone.,48492.66,2024-10-17
524,Salários,Discover final movement action simple miss talk.,14969.73,2023-03-04
525,Operacional,Know option may floor court.,35505.05,2023-06-02
526,TI,Both girl rise serious land assume long hit.,3007.18,2023-03-20
527,Operacional,Visit physical action unit stop sometimes benefit.,28527.15,2023-11-06
528,Infraestrutura,Yourself here red white agreement.,4196.72,2024-01-10
529,TI,Through type may issue.,30812.91,2023-08-18
530,Marketing,American call step alone painting read.,31871.2,2023-09-15
531,TI,Crime set compare magazine why.,39068.3,2024-09-14
532,Salários,About number add site marriage.,30608.19,2024-04-07
533,Operacional,Relate movie on know no tonight what.,7139.07,2023-03-10
534,TI,Past miss now child lead weight after.,12631.06,2023-04-18
535,Infraestrutura,Among people available people.,26880.36,2024-03-10
536,Marketing,Analysis matter live you enough.,27067.52,2023-03-22
537,Marketing,Want address beat down evening not.,27711.8,2024-03-07
538,TI,Last hair possible dog garden tell.,28468.71,2024-04-26
539,TI,By rest son simply.,23440.16,2023-03-28
540,Salários,Draw east apply various.,4184.32,2024-05-27
541,Salários,Box represent safe majority experience sort.,6420.52,2024-12-24
542,Operacional,Generation year gas nature suddenly behind.,49261.65,2024-02-13
543,Infraestrutura,Check maintain take specific.,24351.56,2023-07-01
544,TI,Contain story include maintain.,4562.91,2023-09-14
545,Marketing,Expert church morning culture recognize.,4175.97,2023-05-11
546,Operacional,Left soldier practice necessary create suggest answer read.,16384.02,2023-03-22
547,Operacional,Century yeah enjoy because any reason represent.,13834.48,2024-06-11
548,Operacional,Production behind rock middle.,26096.65,2024-11-28
549,Salários,Military cultural black foreign.,4840.21,2024-11-11
550,TI,Street another think half degree call.,36847.01,2023-11-30
551,Salários,Maybe term western do foreign building.,32731.89,2023-11-20
552,Infraestrutura,Set sense require learn.,48607.1,2023-08-05
553,Salários,Draw last speech sometimes bit.,40484.82,2024-06-21
554,Infraestrutura,Study other employee eight different kitchen let.,26304.26,2024-08-26
555,Salários,Political my number dog career him.,14251.12,2024-02-12
556,Operacional,Time loss let appear.,19461.57,2024-12-11
557,TI,Scientist despite board sell.,39161.31,2024-08-22
558,Operacional,Responsibility feel space admit Democrat particularly.,39305.76,2024-11-07
559,Operacional,About white organization cup morning.,34965.17,2023-08-22
560,Infraestrutura,Cold many red generation wind suffer.,39968.35,2024-10-30
561,Marketing,Agree sister candidate man.,18099.5,2024-11-18
562,Salários,Again parent quality energy listen end quickly.,38649.26,2024-12-31
563,Salários,Note next answer democratic.,43294.01,2023-07-09
564,Operacional,Figure draw candidate artist family hair lot.,2437.94,2025-01-05
565,TI,Pick boy feeling tree here bed would.,30148.32,2024-08-02
566,Marketing,Environmental necessary stand leader.,35246.57,2024-04-30
567,Salários,Church reflect garden.,14603.64,2023-11-30
568,Infraestrutura,Indicate data analysis cost team beyond nearly Mrs.,37441.27,2023-04-05
569,Marketing,Able job wide thousand tonight.,9239.62,2025-02-05
570,Salários,Model join spend stage join start.,10639.85,2024-03-14
571,Infraestrutura,Often go here question.,18625.38,2024-04-02
572,Marketing,Eye majority tax nothing fire according.,49003.05,2024-02-12
573,Infraestrutura,Test feeling guess section gas different four school.,45242.86,2023-09-27
574,Infraestrutura,Say manage station although.,28551.64,2023-12-14
575,Salários,Month teacher structure cover sell common let.,45093.23,2024-08-25
576,Marketing,Call include social positive exist do type.,38579.3,2023-10-24
577,Operacional,Special than claim effect officer century inside.,47168.23,2024-06-02
578,TI,Your ok defense most company table.,37918.16,2024-09-12
579,TI,Learn yourself natural final.,37429.76,2024-10-01
580,Operacional,These mouth keep message notice cover cell region.,13693.83,2023-10-01
581,TI,Now perhaps hit finally community there.,38592.0,2024-07-11
582,Infraestrutura,Majority become capital beautiful even.,40105.78,2023-04-19
583,Salários,Gun home note that he water simply state.,22045.18,2025-01-12
584,Marketing,Determine early my interview.,31321.5,2024-10-29
585,Operacional,Section hundred think.,43881.02,2024-06-08
586,Operacional,Environmental common president consider.,14164.45,2025-02-23
587,Operacional,Half toward develop just hope.,28508.81,2023-12-16
588,Salários,Four become little majority.,20158.89,2024-03-31
589,Infraestrutura,His eat office computer glass.,35765.64,2025-01-25
590,Salários,Itself part part responsibility song article teacher.,39784.72,2024-01-26
591,Operacional,Few class paper return.,6098.69,2023-10-29
592,Salários,Reflect loss matter.,30002.43,2023-07-02
593,TI,Middle focus building science eat.,20456.49,2023-02-28
594,Marketing,Race defense mouth hair time lawyer capital from.,1951.54,2025-02-13
595,Salários,Seat low word training a yourself city.,10412.0,2023-10-15
596,Marketing,Common floor arrive together better then serve community.,15586.67,2023-08-03
597,Marketing,Memory certain such sign politics drop.,27917.32,2023-11-10
598,TI,Somebody present attorney learn read.,31943.12,2023-06-05
599,Operacional,Prove resource wife.,758.94,2023-06-30
600,Salários,Defense power whether thank opportunity account.,15650.54,2025-02-01
601,Infraestrutura,Give no see coach.,25194.21,2023-11-26
602,Salários,Office actually official different deal check.,30471.29,2023-08-17
603,Salários,Mrs wonder prove hotel.,7515.27,2024-02-06
604,Infraestrutura,Hear bar difference entire.,39613.97,2024-03-08
605,Operacional,Box arm south situation past wife minute.,29515.67,2023-08-01
606,Salários,Message throughout forward since.,45711.36,2023-12-18
607,Marketing,Husband soon dark college.,32388.14,2023-08-02
608,Infraestrutura,Seat reason red level return appear modern fly.,10165.08,2024-04-11
609,Marketing,Direction least purpose color most place.,4188.05,2023-07-10
610,TI,Sing other might spend degree course.,28194.42,2024-12-23
611,Operacional,Expect gas always drug sure oil.,42791.91,2023-10-07
612,Infraestrutura,Sort moment begin firm difference several.,12894.49,2024-02-21
613,TI,Alone a car dark.,9586.93,2024-04-28
614,Marketing,Development wrong picture if watch account it.,1571.69,2023-04-15
615,Infraestrutura,Total two amount.,48498.9,2024-11-02
616,Marketing,Even body police majority him blue.,14757.63,2024-04-11
617,Operacional,Service have late economic item common stop.,3764.25,2023-05-03
618,Salários,Medical raise around.,25561.37,2023-09-27
619,Marketing,Shoulder fly manager read minute.,9973.47,2023-11-03
620,TI,Must something kid power enjoy best example spring.,19481.56,2023-10-20
621,Infraestrutura,Future painting goal animal know place.,40624.91,2023-10-08
622,TI,Police nothing many.,2317.4,2023-06-18
623,TI,Direction involve must without five.,22397.12,2024-11-16
624,Salários,Congress water form hear walk fine.,14299.64,2023-11-29
625,TI,Science field education will.,35148.17,2024-09-06
626,TI,Watch determine raise.,3775.59,2024-03-07
627,Marketing,Already four western data friend south interview place.,30627.31,2023-05-15
628,Marketing,Drug writer most kid effort.,3147.61,2024-08-27
629,Operacional,Rich medical American order miss.,48376.84,2024-06-22
630,Salários,Surface sister work into camera.,48496.06,2024-12-12
631,Marketing,Less example call them along.,20783.63,2025-02-15
632,Marketing,Protect image plant will doctor individual least.,16369.71,2024-04-15
633,Marketing,Administration art grow appear.,28271.58,2024-06-09
634,Salários,Western call maintain peace under just.,29395.33,2024-04-18
635,Salários,Firm treatment level your many campaign watch.,25360.12,2023-03-03
