id_fatura,id_cliente,data_emissao,data_vencimento,valor_total,status
485,2741,2023-11-06,2023-11-14,2560.74,Pendente
486,4635,2024-09-24,2025-01-06,3532.81,Atrasada
487,1950,2024-04-20,2024-06-11,8246.15,Paga
488,4101,2023-09-16,2025-02-01,9916.87,Pendente
489,2861,2024-04-28,2024-07-08,5124.36,Atrasada
490,4907,2025-01-19,2025-02-24,5558.47,Paga
491,4984,2023-11-09,2024-01-15,7061.52,Pendente
492,2742,2024-08-13,2024-09-30,9171.2,Atrasada
493,4925,2023-03-24,2023-06-08,4073.57,Paga
494,4345,2024-11-13,2025-02-22,9945.88,Atrasada
495,3637,2023-09-05,2023-11-21,6297.99,Paga
496,4669,2023-06-03,2024-10-15,9569.62,Paga
497,970,2023-10-15,2023-12-27,7026.53,Atrasada
498,2169,2025-01-23,2025-03-24,4949.42,Pendente
499,2339,2024-10-28,2025-01-08,6016.75,Pendente
500,4671,2024-06-02,2025-01-18,511.78,Pendente
501,1078,2024-11-18,2025-02-22,9926.78,Paga
502,3213,2024-08-22,2025-03-12,6818.85,Pendente
503,1117,2024-12-24,2024-12-30,6976.03,Pendente
504,2486,2023-04-02,2025-01-19,6229.83,Atrasada
505,1146,2024-06-18,2024-09-02,7672.08,Atrasada
506,4480,2023-06-10,2025-01-10,7839.06,Pendente
507,2418,2024-05-08,2024-08-25,2052.05,Paga
508,3222,2023-10-16,2024-05-14,482.89,Pendente
509,622,2024-09-22,2025-01-25,9849.73,Atrasada
510,2551,2023-10-05,2024-11-30,2333.36,Atrasada
511,1049,2023-11-30,2025-03-12,553.61,Paga
512,4936,2024-04-03,2024-10-13,360.6,Pendente
513,1259,2024-10-15,2024-11-15,3252.61,Pendente
514,2769,2024-09-22,2025-03-11,7237.14,Pendente
515,4762,2025-01-05,2025-02-27,5083.97,Paga
516,4816,2025-02-24,2025-02-25,7499.91,Paga
517,4065,2025-02-09,2025-02-21,915.38,Atrasada
518,1534,2025-02-05,2025-02-06,9125.69,Atrasada
519,4810,2023-07-09,2023-11-11,2468.34,Paga
520,826,2023-03-28,2024-03-22,5332.92,Paga
521,1621,2024-02-04,2025-02-19,4498.91,Atrasada
522,1832,2025-01-01,2025-02-17,8982.1,Pendente
523,955,2023-12-25,2025-01-24,6172.93,Atrasada
524,902,2025-02-05,2025-03-08,604.5,Atrasada
525,836,2023-07-14,2024-10-31,2811.47,Atrasada
526,2678,2023-07-29,2024-03-08,739.5,Atrasada
527,4485,2024-11-07,2024-12-24,8542.76,Paga
528,1354,2024-04-30,2024-11-06,1480.09,Atrasada
529,3272,2024-02-13,2024-07-11,5338.5,Paga
530,2413,2023-08-26,2024-05-04,2768.74,Pendente
531,3362,2024-09-10,2025-01-17,4411.78,Pendente
532,2396,2024-01-23,2024-09-28,1112.41,Atrasada
533,4762,2024-07-01,2025-01-15,7755.38,Paga
534,2965,2024-05-23,2024-08-05,3928.45,Atrasada
535,1687,2024-06-01,2024-08-11,2710.56,Atrasada
536,1090,2024-06-26,2025-01-28,496.43,Pendente
537,3537,2024-04-27,2024-05-09,7866.07,Pendente
538,1512,2023-08-26,2024-01-06,6516.26,Atrasada
539,517,2025-02-19,2025-03-05,4493.26,Atrasada
540,819,2023-05-26,2024-07-31,5241.08,Pendente
541,1387,2024-08-23,2024-08-31,9620.53,Atrasada
542,2260,2023-04-09,2025-02-04,8876.79,Paga
543,271,2024-11-10,2024-11-29,1934.52,Atrasada
544,633,2023-04-03,2023-11-15,4472.01,Paga
545,3654,2023-07-06,2025-03-14,2772.09,Pendente
546,967,2024-06-29,2025-02-21,8370.62,Paga
547,4732,2024-09-16,2024-09-27,7841.71,Paga
548,2810,2023-03-20,2024-05-28,4807.89,Pendente
549,577,2024-08-17,2025-03-25,5840.91,Atrasada
550,2412,2023-07-22,2025-01-23,1080.37,Pendente
551,4970,2023-03-12,2025-03-18,2962.66,Paga
552,2784,2023-06-24,2023-07-25,9996.94,Paga
553,828,2025-02-06,2025-03-02,3121.69,Pendente
554,44,2024-05-13,2024-07-07,3518.85,Paga
555,2719,2023-10-14,2025-01-17,646.99,Pendente
556,4965,2024-04-19,2025-03-20,8165.56,Paga
557,3935,2024-02-28,2024-12-26,7729.43,Pendente
558,3866,2023-06-09,2024-05-22,7527.09,Pendente
559,2911,2023-05-29,2023-09-09,9772.07,Pendente
560,3252,2025-01-04,2025-01-25,7183.26,Atrasada
561,3739,2024-06-16,2024-11-28,3801.91,Pendente
562,4645,2023-11-11,2024-06-02,6477.55,Pendente
563,138,2024-10-12,2025-01-26,5917.99,Paga
564,3606,2025-01-23,2025-03-14,6131.95,Atrasada
565,3219,2024-12-09,2024-12-16,1294.57,Pendente
566,4420,2023-09-27,2025-02-28,9313.2,Paga
567,4292,2024-03-05,2024-12-13,1924.55,Pendente
568,1665,2024-11-13,2025-03-23,8448.09,Atrasada
569,801,2023-07-28,2024-11-10,8341.44,Atrasada
570,2132,2023-11-27,2024-10-03,2864.07,Pendente
571,4551,2023-09-20,2024-07-12,6320.82,Atrasada
572,753,2024-05-19,2024-06-19,2536.57,Pendente
573,2267,2024-07-18,2024-09-25,1251.11,Paga
574,4182,2023-03-28,2024-06-02,703.36,Paga
575,4998,2024-05-25,2024-10-15,2380.81,Atrasada
576,2666,2024-02-03,2024-05-30,6679.77,Atrasada
577,2508,2024-08-12,2025-03-09,7804.49,Pendente
578,1947,2023-08-04,2024-12-20,1940.79,Pendente
579,2530,2023-06-01,2023-11-17,701.66,Paga
580,3240,2025-02-15,2025-03-14,4847.92,Atrasada
581,2633,2023-07-03,2024-12-09,2290.83,Atrasada
582,543,2023-07-17,2024-11-29,9129.53,Pendente
583,4434,2024-04-01,2024-05-30,380.17,Paga
584,3091,2024-01-21,2024-12-09,8702.64,Atrasada
585,1031,2024-04-05,2024-08-23,3930.9,Pendente
586,2269,2024-12-24,2025-01-27,5208.48,Pendente
587,1130,2024-09-25,2024-10-19,4436.26,Pendente
588,432,2023-10-16,2025-02-04,1542.86,Paga
589,1544,2024-07-28,2024-09-22,9765.63,Paga
590,1111,2024-11-03,2025-01-29,2859.07,Paga
591,3335,2024-11-07,2025-03-12,2608.27,Atrasada
592,4255,2024-07-26,2025-03-13,6779.24,Atrasada
593,501,2025-02-06,2025-03-26,4859.03,Paga
594,3822,2024-10-03,2024-11-27,5477.34,Atrasada
595,4033,2024-09-30,2025-03-14,7821.12,Pendente
596,3484,2025-02-04,2025-02-16,1707.93,Pendente
597,2895,2023-03-13,2023-06-18,2636.81,Atrasada
598,4542,2023-05-22,2023-11-14,2877.62,Pendente
599,2887,2023-08-27,2024-07-25,1873.89,Pendente
600,835,2023-07-23,2024-10-03,7882.46,Paga
601,3979,2024-10-29,2024-11-15,7294.01,Atrasada
602,3930,2023-06-25,2024-11-24,6334.15,Pendente
603,4678,2023-03-24,2025-03-15,9570.18,Pendente
604,3119,2024-12-27,2025-02-11,584.37,Paga
605,4348,2023-05-25,2023-06-18,6353.48,Pendente
606,3772,2023-10-31,2024-05-26,8269.52,Atrasada
607,1621,2025-01-09,2025-03-10,2683.16,Atrasada
608,1564,2024-04-25,2024-05-06,7244.81,Paga
609,3917,2024-08-09,2024-11-25,3439.8,Pendente
610,3634,2025-01-12,2025-02-08,9299.35,Paga
611,3167,2024-08-12,2024-12-12,6059.35,Paga
612,1351,2024-08-23,2024-08-27,9307.48,Atrasada
613,3640,2023-05-08,2024-09-14,9820.08,Paga
614,525,2024-06-14,2025-01-09,4128.29,Paga
615,3985,2025-01-24,2025-02-15,1397.71,Paga
616,3145,2023-07-31,2024-12-10,7965.08,Pendente
617,3590,2023-09-08,2025-01-20,7667.56,Paga
618,1347,2023-05-27,2024-07-09,1037.24,Atrasada
619,2999,2023-10-31,2024-08-07,5562.41,Pendente
620,1142,2023-07-10,2023-07-26,6109.86,Atrasada
621,2334,2024-05-28,2025-02-16,1240.22,Pendente
622,2971,2023-07-27,2024-01-09,2200.03,Paga
623,1671,2023-11-09,2024-04-26,2549.77,Atrasada
624,4847,2023-11-27,2025-03-25,2773.65,Pendente
625,177,2024-11-18,2025-03-15,8918.17,Pendente
626,4200,2023-04-02,2023-11-04,9916.21,Atrasada
627,2041,2023-03-22,2023-03-24,667.18,Atrasada
628,1734,2023-04-18,2024-06-03,1292.3,Paga
629,3193,2024-05-07,2024-06-09,3530.07,Atrasada
630,3051,2023-05-16,2024-06-12,6039.57,Paga
631,80,2023-04-06,2023-12-28,5200.67,Pendente
632,1232,2025-02-12,2025-02-13,390.68,Paga
633,629,2025-01-13,2025-03-09,1386.67,Pendente
634,4756,2023-03-02,2024-06-26,9719.67,Atrasada
635,1731,2024-06-26,2024-11-10,823.97,Atrasada
636,4816,2024-06-02,2024-07-09,5016.07,Paga
637,3887,2023-04-05,2024-03-28,4836.97,Pendente
638,1670,2023-10-02,2024-12-23,1872.73,Atrasada
639,2445,2024-06-29,2024-12-07,8697.69,Atrasada
640,4537,2023-11-22,2024-06-07,5633.6,Paga
641,4520,2024-06-24,2025-01-20,7496.65,Paga
642,2381,2024-02-21,2025-01-19,2611.66,Pendente
643,3136,2025-01-30,2025-02-18,4736.15,Atrasada
644,4183,2023-11-16,2024-11-26,9699.01,Pendente
645,2712,2025-01-24,2025-03-10,3285.02,Atrasada
646,3663,2024-08-12,2025-01-30,9153.04,Pendente
647,877,2023-07-03,2024-11-22,2384.65,Paga
648,1677,2023-03-24,2024-06-20,2851.38,Paga
649,1253,2024-08-03,2025-03-20,3664.86,Paga
650,1703,2024-05-17,2024-09-14,8353.65,Paga
651,3104,2024-02-05,2025-03-09,1072.85,Paga
652,1250,2023-08-14,2023-10-02,3779.4,Atrasada
653,3050,2023-08-09,2024-01-13,5941.84,Paga
654,1069,2023-06-03,2025-02-22,4460.33,Atrasada
655,3785,2024-02-09,2024-05-29,2772.78,Paga
656,1172,2024-09-23,2025-03-21,4928.09,Atrasada
657,1942,2024-07-07,2025-02-06,8211.77,Atrasada
658,4572,2023-08-21,2024-01-17,4207.77,Paga
659,90,2023-06-13,2024-01-29,9092.34,Atrasada
660,1260,2024-11-21,2024-12-20,1590.37,Pendente
661,2301,2023-06-17,2024-04-30,9647.6,Pendente
662,3165,2024-08-17,2025-01-08,6657.26,Pendente
663,1646,2023-04-29,2023-08-02,297.34,Atrasada
664,3141,2024-11-19,2025-03-26,7803.09,Pendente
665,2867,2024-05-05,2024-09-17,1890.84,Paga
666,903,2023-08-07,2023-09-11,1252.71,Pendente
667,327,2023-05-26,2024-10-02,2256.52,Paga
668,2013,2024-12-02,2025-02-04,8434.3,Paga
669,3873,2023-10-27,2023-11-01,2618.58,Atrasada
670,3633,2024-10-01,2025-02-20,3073.26,Pendente
671,2750,2024-05-06,2024-06-20,3763.35,Pendente
672,2540,2023-04-27,2024-08-14,6753.91,Atrasada
673,3608,2024-07-24,2024-12-14,2256.46,Atrasada
674,3242,2024-06-26,2025-02-24,8732.0,Paga
675,4741,2024-10-08,2025-01-20,9273.59,Atrasada
676,1113,2024-07-03,2025-01-11,9365.1,Atrasada
677,365,2025-01-22,2025-02-02,7410.18,Pendente
678,139,2024-06-29,2024-11-15,3343.89,Atrasada
679,3024,2025-02-24,2025-03-23,9839.61,Paga
680,1719,2024-12-18,2025-01-28,6494.05,Pendente
681,484,2024-05-26,2025-01-05,9325.66,Pendente
682,904,2024-12-26,2025-01-12,6162.76,Atrasada
683,1382,2024-11-02,2025-02-14,195.45,Pendente
684,4089,2023-12-30,2025-01-13,1830.54,Atrasada
685,3255,2023-12-08,2024-04-02,5443.19,Atrasada
686,3315,2023-06-15,2024-03-28,566.29,Pendente
687,1045,2023-12-02,2024-12-29,1760.01,Atrasada
688,367,2024-05-09,2024-06-16,2587.59,Pendente
689,4552,2023-11-17,2024-11-11,4739.16,Pendente
690,609,2023-04-27,2024-05-27,9994.87,Atrasada
691,4038,2024-02-11,2024-06-22,8058.46,Paga
692,3735,2024-11-19,2024-12-22,6065.97,Pendente
693,2906,2024-05-01,2024-10-18,8600.17,Paga
694,3124,2024-08-02,2024-11-25,9230.13,Pendente
695,4831,2024-11-10,2024-11-22,900.22,Atrasada
696,3060,2024-08-26,2025-02-26,2161.16,Paga
697,1448,2023-08-24,2025-03-16,1920.02,Paga
698,3841,2023-05-23,2024-08-19,3680.15,Pendente
699,163,2024-04-15,2025-01-28,108.81,Paga
700,1868,2024-07-06,2024-10-03,5536.21,Paga
701,2709,2023-11-24,2024-12-23,6389.64,Pendente
702,1014,2023-03-20,2024-02-20,6938.43,Paga
703,318,2024-01-16,2024-09-21,3443.88,Pendente
704,2863,2023-08-09,2024-05-15,3322.19,Pendente
705,2567,2023-04-02,2024-10-04,2031.76,Pendente
706,3449,2023-12-07,2024-02-18,8788.19,Pendente
707,28,2025-01-27,2025-03-06,7427.59,Pendente
708,3585,2024-07-18,2025-02-18,8968.41,Atrasada
709,3861,2023-09-26,2025-03-24,5739.14,Atrasada
710,1468,2023-04-19,2023-09-16,5150.46,Atrasada
711,1875,2024-11-08,2024-12-23,8189.84,Pendente
712,1323,2023-11-08,2023-11-14,2738.5,Paga
713,3962,2024-09-26,2024-12-29,4234.39,Atrasada
714,2957,2023-12-18,2024-02-19,4207.45,Atrasada
715,413,2024-02-10,2025-01-08,4622.49,Atrasada
716,2093,2025-01-10,2025-03-09,3461.04,Atrasada
717,3683,2023-06-01,2024-05-30,2528.38,Pendente
718,4958,2024-10-09,2024-12-03,4912.9,Atrasada
719,4947,2023-06-11,2024-01-21,884.07,Atrasada
720,2030,2024-05-19,2024-08-23,4200.49,Atrasada
721,4829,2023-10-22,2025-02-05,201.61,Paga
722,1495,2023-12-10,2025-01-23,8441.78,Atrasada
723,3637,2023-06-11,2024-11-22,9573.85,Pendente
724,1900,2023-11-17,2025-02-01,5406.52,Pendente
725,3909,2023-12-23,2024-02-27,775.34,Pendente
726,797,2024-02-10,2025-03-22,6001.85,Atrasada
727,4994,2024-08-30,2025-01-31,5657.22,Paga
728,30,2024-02-02,2025-03-23,2030.05,Atrasada
729,3917,2023-12-21,2024-01-08,6266.05,Paga
730,4813,2024-01-14,2024-09-07,7424.78,Pendente
731,4763,2024-11-13,2025-03-22,131.28,Pendente
732,3849,2024-04-09,2024-10-30,6487.5,Paga
733,2533,2024-02-23,2024-05-07,6506.6,Atrasada
734,2437,2024-10-15,2025-01-12,7697.38,Pendente
735,866,2024-12-30,2025-01-26,8773.81,Atrasada
736,4322,2023-12-08,2024-08-30,2879.51,Pendente
737,3431,2025-02-24,2025-03-23,7563.07,Atrasada
738,2741,2023-07-09,2023-09-14,2280.67,Atrasada
739,3959,2024-02-12,2024-05-02,1234.21,Atrasada
740,2302,2024-08-22,2024-12-19,1877.09,Pendente
741,466,2023-10-25,2024-12-08,504.0,Pendente
742,295,2023-04-21,2023-11-29,6414.5,Paga
743,1605,2024-10-12,2025-02-24,433.91,Paga
744,2706,2023-10-22,2024-03-05,8349.19,Pendente
745,1007,2024-11-13,2025-03-12,5674.28,Pendente
746,2664,2024-03-27,2024-06-15,7353.07,Paga
747,871,2023-08-08,2024-09-10,1680.28,Atrasada
748,2383,2024-12-01,2025-03-04,8491.46,Atrasada
749,803,2024-07-29,2024-10-07,846.82,Pendente
750,1400,2023-12-22,2024-12-01,1012.33,Atrasada
751,4674,2024-03-19,2024-07-11,3537.75,Pendente
752,3350,2023-07-18,2025-03-24,1567.99,Paga
753,3018,2024-10-19,2025-03-26,3349.55,Paga
754,92,2025-01-15,2025-02-05,6789.56,Paga
755,425,2023-12-02,2024-12-10,3058.32,Atrasada
756,2650,2023-12-02,2024-01-25,3998.28,Paga
757,2767,2023-04-04,2023-06-15,8600.52,Paga
758,303,2024-05-07,2024-06-25,5252.79,Pendente
759,1502,2023-10-06,2023-10-23,9958.92,Atrasada
760,3855,2024-02-18,2024-10-20,3976.5,Pendente
761,3352,2024-08-08,2024-09-29,9988.57,Paga
762,761,2025-02-19,2025-03-18,9113.68,Paga
763,4759,2023-07-30,2024-06-01,7282.58,Pendente
764,1293,2024-09-14,2025-03-13,9188.36,Atrasada
765,4220,2024-08-14,2024-12-01,7464.67,Paga
766,335,2023-12-04,2024-10-03,9521.98,Atrasada
767,904,2024-04-27,2024-09-10,6217.24,Atrasada
768,374,2024-02-06,2024-03-05,2980.16,Paga
769,1336,2024-01-12,2024-08-24,2832.95,Atrasada
770,509,2024-12-28,2025-01-20,3364.42,Paga
771,2293,2023-03-08,2024-06-07,8124.92,Pendente
772,2453,2023-10-17,2025-03-22,649.9,Paga
773,2799,2023-12-21,2025-02-06,399.99,Atrasada
774,4850,2024-08-28,2025-02-06,6005.5,Pendente
775,4589,2024-06-20,2024-10-19,761.13,Pendente
776,4571,2024-02-06,2024-04-09,534.67,Paga
777,2451,2023-12-18,2024-07-02,2853.03,Paga
778,695,2023-10-09,2024-06-15,7005.99,Pendente
779,3718,2023-11-20,2024-07-19,2976.09,Pendente
780,757,2024-06-14,2024-09-06,7863.39,Paga
781,2388,2024-10-11,2024-10-28,5189.06,Pendente
782,183,2023-05-27,2024-02-18,4040.44,Paga
783,842,2024-03-29,2024-12-07,8894.2,Atrasada
784,1067,2023-11-07,2024-08-27,1491.55,Atrasada
785,2250,2024-12-10,2025-02-10,642.34,Pendente
786,712,2024-12-09,2025-01-13,2937.57,Atrasada
787,585,2024-11-27,2025-02-08,9662.86,Paga
788,2523,2024-02-17,2024-08-24,4453.13,Pendente
789,2476,2023-10-04,2024-10-18,8444.16,Paga
790,2214,2023-03-14,2025-03-05,7569.85,Paga
791,798,2023-11-25,2024-03-26,6167.02,Pendente
792,3793,2023-08-27,2024-09-18,8585.56,Pendente
793,4713,2024-01-18,2024-12-21,7284.5,Atrasada
794,139,2024-03-29,2025-03-24,3021.99,Atrasada
795,1724,2023-06-12,2023-10-26,8299.47,Atrasada
796,4665,2023-03-03,2024-06-09,1181.84,Atrasada
797,2933,2023-11-03,2025-01-19,2630.78,Pendente
798,1804,2025-01-17,2025-01-19,2760.46,Pendente
799,2385,2024-03-28,2025-03-09,3057.79,Pendente
800,4850,2023-06-21,2023-10-16,4126.08,Paga
801,1072,2024-11-26,2025-02-02,3227.88,Paga
802,2253,2023-06-22,2024-12-22,9353.29,Atrasada
803,212,2023-05-23,2023-07-10,5649.49,Paga
804,3351,2024-11-19,2025-01-05,1529.18,Pendente
805,3217,2024-05-20,2025-01-17,7806.72,Paga
806,3924,2023-06-15,2024-12-06,4439.02,Paga
807,2208,2023-08-12,2023-11-07,7695.25,Atrasada
808,3820,2023-09-08,2023-09-23,8673.32,Paga
809,2242,2025-01-17,2025-01-22,1288.01,Atrasada
810,2883,2024-03-13,2024-11-05,4051.93,Paga
811,4852,2024-02-04,2024-12-01,787.27,Paga
812,1492,2024-05-31,2024-11-07,9392.62,Paga
813,2138,2023-10-21,2024-12-03,7910.85,Paga
814,2139,2023-03-10,2023-09-27,3621.49,Paga
815,3355,2023-03-28,2024-04-22,178.81,Pendente
816,2943,2024-07-20,2024-12-06,776.09,Pendente
817,1952,2023-09-16,2025-02-13,1300.66,Pendente
818,1206,2023-03-19,2024-11-25,6982.79,Pendente
819,4568,2023-07-05,2023-12-27,6781.17,Atrasada
820,2295,2023-12-01,2024-03-30,2295.11,Paga
821,1078,2025-01-18,2025-03-16,4492.64,Paga
822,1722,2024-02-13,2024-08-24,1432.68,Paga
823,2520,2023-03-08,2023-04-22,4047.41,Atrasada
824,2490,2023-08-13,2024-06-08,8546.94,Pendente
825,320,2023-12-09,2023-12-18,811.42,Pendente
826,4930,2023-10-31,2024-12-20,5727.38,Pendente
827,4048,2024-10-22,2025-03-08,8057.05,Atrasada
828,2811,2023-07-21,2023-08-21,8344.01,Atrasada
829,2997,2024-03-06,2024-07-14,222.56,Atrasada
830,4424,2023-10-17,2024-01-08,929.63,Paga
831,175,2023-07-26,2024-11-26,342.72,Paga
832,222,2025-01-10,2025-01-31,9416.68,Pendente
833,4720,2024-07-17,2024-10-10,3164.04,Atrasada
834,2221,2024-04-01,2024-04-06,2213.86,Atrasada
835,1642,2023-05-11,2024-10-09,4921.26,Paga
836,814,2024-10-23,2024-11-21,7614.7,Pendente
837,3061,2024-01-11,2024-09-07,2444.86,Atrasada
838,1002,2023-03-22,2024-04-05,233.08,Pendente
839,4766,2023-06-16,2023-12-11,1349.43,Pendente
840,4929,2024-08-05,2025-03-25,8011.16,Paga
841,3278,2024-12-27,2025-01-01,7083.66,Pendente
842,488,2024-03-30,2025-01-26,2771.23,Pendente
843,2916,2023-08-05,2024-08-10,6076.06,Pendente
844,1236,2024-11-10,2025-03-14,4994.74,Paga
845,2552,2025-01-21,2025-01-25,6899.02,Paga
846,1154,2024-02-18,2024-08-15,9201.69,Pendente
847,507,2023-06-01,2024-05-27,4138.63,Paga
848,4549,2023-06-02,2025-01-29,9778.03,Pendente
849,3559,2023-04-17,2023-07-19,5443.21,Atrasada
850,4088,2023-07-24,2024-03-05,7517.65,Paga
851,4328,2023-05-09,2025-02-01,8763.69,Paga
852,3928,2024-02-02,2024-07-08,9204.32,Paga
853,293,2024-07-22,2024-12-29,4865.06,Atrasada
854,4681,2024-07-06,2024-12-23,9922.58,Paga
855,2534,2023-11-25,2023-12-20,1061.2,Paga
856,4525,2023-12-10,2024-09-19,1264.6,Paga
857,2519,2024-12-22,2025-02-20,925.7,Atrasada
858,4224,2023-09-28,2024-07-17,9094.93,Atrasada
859,482,2024-12-29,2025-03-27,7212.37,Paga
860,393,2024-05-04,2024-07-22,4054.89,Atrasada
861,4926,2024-02-23,2024-11-06,2653.26,Pendente
862,1906,2024-03-09,2024-07-14,5727.51,Paga
863,4611,2025-02-08,2025-03-01,7250.44,Pendente
864,4243,2023-10-15,2024-09-20,2671.75,Atrasada
865,157,2024-12-07,2024-12-07,7270.04,Paga
866,195,2024-09-24,2025-03-20,1383.6,Paga
867,2891,2024-08-07,2024-08-14,1972.23,Pendente
868,3803,2024-03-16,2025-03-11,2205.97,Paga
869,4738,2024-01-08,2024-06-20,3568.44,Paga
870,4265,2024-07-24,2024-09-30,2395.84,Pendente
871,25,2024-03-29,2024-09-23,2638.75,Paga
872,3856,2025-01-03,2025-01-09,364.69,Paga
873,1227,2023-12-21,2024-02-12,1757.54,Paga
874,1564,2023-11-30,2024-07-08,6370.79,Pendente
875,1435,2023-09-01,2023-11-25,3898.17,Atrasada
876,656,2023-09-24,2024-11-24,1036.44,Pendente
877,4957,2023-03-16,2023-07-23,1937.12,Pendente
878,4434,2024-12-12,2024-12-19,5678.51,Atrasada
879,4492,2023-10-09,2024-04-18,3856.94,Pendente
880,2423,2023-05-07,2023-11-06,4491.78,Pendente
881,2904,2024-03-15,2024-08-31,6097.36,Atrasada
882,210,2023-10-29,2023-12-04,8343.32,Atrasada
883,553,2024-10-16,2025-01-14,1886.6,Paga
884,3472,2023-12-12,2024-04-04,8371.38,Paga
885,3584,2024-11-18,2024-12-10,6252.44,Atrasada
886,3994,2024-08-02,2025-01-21,9251.67,Pendente
887,1410,2023-10-21,2023-12-12,5118.6,Pendente
888,1117,2024-04-27,2024-05-11,8122.02,Atrasada
889,1503,2024-01-29,2024-03-07,9651.14,Paga
890,4910,2024-07-27,2025-01-01,2357.53,Atrasada
891,2809,2023-11-08,2025-02-06,3844.79,Paga
892,154,2023-03-05,2023-05-17,6493.56,Atrasada
893,1815,2024-01-27,2024-02-02,4788.78,Atrasada
894,3487,2024-07-31,2024-09-01,8237.67,Atrasada
895,2225,2023-04-17,2023-05-25,9268.44,Paga
896,1194,2024-09-16,2024-10-12,8133.56,Paga
897,3534,2023-10-16,2024-03-17,5089.05,Pendente
898,2088,2023-10-13,2023-11-04,6566.45,Atrasada
899,3539,2024-06-20,2025-02-12,6999.45,Paga
900,4558,2024-01-12,2024-06-24,8199.83,Atrasada
901,1190,2023-04-25,2023-07-08,9087.57,Atrasada
902,2307,2024-06-19,2024-08-06,4180.09,Paga
903,2169,2024-05-29,2024-07-25,8340.05,Paga
904,2594,2024-01-15,2024-07-12,2652.82,Atrasada
905,4840,2024-03-26,2024-12-24,760.8,Paga
906,3579,2024-04-09,2025-02-03,297.66,Pendente
907,133,2025-01-27,2025-02-15,8047.4,Paga
908,4148,2023-06-19,2024-09-12,806.05,Atrasada
909,4454,2024-09-02,2024-11-21,5614.86,Paga
910,1224,2024-09-02,2024-12-01,8363.17,Pendente
911,2595,2025-01-06,2025-03-22,5177.99,Pendente
912,3163,2024-02-09,2024-05-19,4431.0,Pendente
913,1999,2023-03-31,2024-07-18,8714.63,Paga
914,516,2023-12-28,2024-12-29,3985.3,Paga
915,1308,2024-03-01,2024-05-29,7719.52,Paga
916,2336,2024-10-16,2025-01-05,458.33,Pendente
917,2153,2023-10-27,2024-01-25,499.32,Paga
918,4698,2024-04-01,2024-09-04,212.03,Pendente
919,2504,2024-01-12,2025-01-27,4585.0,Atrasada
920,1579,2023-04-14,2023-11-28,2797.68,Atrasada
921,4247,2024-02-27,2024-11-14,1766.91,Pendente
922,227,2023-11-09,2023-11-27,186.27,Paga
923,649,2024-09-18,2024-12-15,4715.18,Paga
924,4126,2023-10-14,2023-12-16,3122.69,Paga
925,1592,2024-06-11,2024-07-12,8617.99,Paga
926,2855,2025-02-17,2025-03-27,5961.29,Pendente
927,4284,2023-08-12,2024-03-02,1166.37,Paga
928,3201,2024-04-27,2024-08-28,2462.42,Paga
929,1033,2023-06-11,2023-08-19,6706.82,Atrasada
930,3958,2024-01-01,2024-12-11,3745.08,Paga
931,832,2025-01-02,2025-02-07,6405.46,Atrasada
932,3229,2024-12-24,2025-03-07,5548.84,Atrasada
933,809,2024-02-16,2024-08-17,7612.05,Paga
934,3260,2024-09-21,2024-10-28,2815.83,Pendente
935,1490,2024-09-23,2025-03-17,4914.14,Pendente
936,1669,2023-11-14,2025-02-08,7306.84,Paga
937,2505,2023-08-29,2024-03-07,7097.26,Atrasada
938,4043,2023-04-14,2025-01-15,4106.38,Atrasada
939,3117,2023-04-27,2023-08-16,9898.56,Pendente
940,4913,2024-12-08,2025-03-02,3495.71,Paga
941,2219,2024-08-05,2024-08-31,7502.58,Paga
942,4029,2024-01-09,2024-10-13,9353.44,Pendente
943,2205,2024-03-01,2024-05-17,5193.04,Paga
944,3013,2024-09-23,2025-01-28,5101.33,Pendente
945,316,2023-04-26,2024-11-07,1655.79,Atrasada
946,1989,2023-05-25,2024-05-05,4583.3,Paga
947,1853,2024-12-21,2024-12-21,469.43,Pendente
948,3437,2023-02-26,2023-04-17,7317.88,Atrasada
949,4495,2023-11-26,2024-03-08,4938.77,Atrasada
950,1778,2024-02-03,2024-05-11,4583.32,Atrasada
951,3057,2024-06-07,2025-01-29,2606.55,Paga
952,2710,2024-03-27,2024-12-01,5865.48,Atrasada
953,2202,2023-08-05,2024-07-06,6674.11,Pendente
954,2409,2024-11-24,2025-02-13,4335.6,Paga
955,4625,2024-03-30,2024-10-10,9160.84,Paga
956,4384,2024-10-27,2024-11-25,4767.41,Atrasada
957,3507,2024-01-28,2025-01-10,1354.21,Pendente
958,3821,2023-10-24,2025-03-02,2109.71,Paga
959,1733,2024-09-26,2024-10-19,2819.79,Pendente
960,4483,2024-09-21,2025-02-17,9912.69,Atrasada
961,2287,2023-09-10,2024-11-21,7222.6,Paga
962,144,2024-05-25,2024-07-19,7725.3,Atrasada
963,4442,2024-02-04,2024-08-30,3673.01,Paga
964,2429,2023-10-15,2024-07-04,2729.49,Atrasada
965,1816,2024-05-20,2024-08-31,1169.92,Pendente
966,1486,2024-11-30,2025-01-28,4334.6,Atrasada
967,3226,2023-07-18,2024-07-08,839.58,Atrasada
968,4309,2024-01-30,2024-05-06,4462.26,Paga
969,2646,2024-11-25,2025-01-29,904.3,Paga
970,914,2023-06-16,2024-10-05,6147.92,Paga
